Title,Summary,Genre,Feature
"F1, 본능의 질주","최첨단 자동차, 최고의 속도, 화려한 테크닉. 이 모든 것은 그저 일부일 뿐이다. 서킷 안팎을 질주하는 드라이버와 팀원들. 지금부터 포뮬러 원의 진짜 경주가 공개된다.","다큐멘터리·스포츠,미국 TV 프로그램,다큐시리즈",흥미진진
그레이 아나토미,"인턴이지만 결국 레지던트가 되는 메러디스 그레이는 시애틀 병원의 동료 의사들과 함께 사적, 직업적인 열정에 휩쓸리는 자신을 발견한다.","TV 드라마·로맨스,TV 드라마,미국 TV 프로그램,인기 로맨스",풍부한 감정
길모어 걸스,독립심이 강한 싱글맘 로렐라이는 아이비리그 진학은 문제없을 정도로 명석한 두뇌를 가진 딸 로리를 키운다. 이 모녀 사이에는 항상 재치 넘치는 대화가 끊이지 않는다.,"TV 드라마·로맨스,TV 프로그램·코미디·로맨스,TV 프로그램·10대,TV 드라마,TV 프로그램·코미디,미국 TV 프로그램","위트,기분 좋아지는 시간,은밀한,로맨스"
굿 걸스,빠듯한 살림과 빚잔치에 울화가 치민 세 여인. 언제까지 이렇게 살아? 동네 마트나 한번 털고 허리 좀 펴자! 생각으로 그쳤으면 좋았을 것을 과감하게 실행에 옮긴다.,"TV 드라마·범죄,TV 드라마,TV 프로그램·코미디,미국 TV 프로그램","위트,긴장감 넘치는"
홈랜드,에미상 수상에 빛나는 이 흥미진진한 드라마에서는 CIA 요원이 몇 년간 수감 되었다가 돌아온 해병을 테러리스트로 의심한다.,"TV 프로그램·정치,TV 프로그램·미스터리,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램",긴장감 넘치는
설국열차,"얼어붙은 지구, 살아남으려면 끝없이 달려야 한다. 마지막 인류를 싣고 선로를 따라 순환하는 열차. 조금만 미끄러져도 파멸이 다가온다. 그래도 혁명을 포기할 수는 없다.","TV 드라마·범죄,TV 프로그램·SF,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처,사이버펑크","은밀한,다크"
나르코스,"콜롬비아의 에스코바르와 로스 페페스는 세계 최대의 마약 제국을 건설하고 미국의 공공의 적이 된다. 카르텔과 양국 정부의 피비린내 나는 전쟁, 이것은 실화다.","TV 드라마·범죄,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처","다크,긴장감 넘치는,흥미진진"
더블 타겟,해병대 출신의 퇴역한 명사수 밥 리는 대통령 암살 음모를 저지해달라는 백악관의 요청을 받고 현업에 복귀하지만 곧 살인 누명을 쓰고 만다.,"TV 드라마·범죄,도서 원작의 TV 프로그램,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처","다크,긴장감 넘치는,흥미진진"
릭 앤 모티,술에 절어 사는 천재 과학자 릭은 투정이 심한 10대 손자 모티를 데리고 외계와 대체 현실로 아슬아슬한 모험을 떠난다.,"TV 프로그램·SF,시트콤,TV 프로그램·코미디,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처","황당한 이야기,엉뚱 기발"
로스트,비행기 추락 사고로 무인도에 고립된?다양한 생존자들은?새로운?환경에 적응하고?섬에 있는 정체 모를 세력과 싸워야만 한다.,"TV 프로그램·판타지,TV 프로그램·SF,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처","풍부한 감정,흥미진진"
"러브, 데스 + 로봇","미스터리의 세계, 공포의 괴물, 스릴 넘치는 작전, 그리고 코믹한 연기. 세상의 모든 이야기와 장르를 담았다. 팀 밀러와 데이비드 핀처가 제작한 성인용 연작 애니메이션.","TV 프로그램·SF,TV 프로그램·스릴러,TV 프로그램·호러,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처,사이버펑크","현실 붕괴,흥미진진"
워리어 넌: 신의 뜻대로,어떤 운명이 그녀를 기다리는 걸까. 새로운 생명과 신비한 힘을 얻은 고아 소녀. 헤일로의 운반자로 선택된 그녀가 천년의 비밀을 간직한 수녀들과 함께 악마에게 맞선다.,"TV 프로그램·판타지,TV 프로그램·만화 원작,TV 프로그램·10대,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처","긴장감 넘치는,흥미진진"
남부의 여왕,"자신의 연인을 죽인 마약 카르텔의 조직원이 된 테레사. 뛰어난 상황 대처력과 충실한 친구, 낡은 수첩에 의지해 목숨을 부지하며 남부의 여왕으로 성장해 간다.","TV 드라마·범죄,도서 원작의 TV 프로그램,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처","폭력,흥미진진"
리벤지,"햄튼으로 이사 온 한 젊은 아가씨는 이웃 주민들의 마음을 사로잡지만, 속으로는 자신의 가족을 망가뜨린 그들의 파멸을 계획한다.","TV 드라마·로맨스,TV 프로그램·미스터리,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램","긴장감 넘치는,흥미진진,로맨스"
원스 어폰 어 타임,"한 젊은 여자가 메인 주의 작은 마을에서, 동화 속 이야기로 가득한 세계를 발견하게 되며 벌어지는 판타지를 그린 드라마.","TV 프로그램·판타지,TV 드라마,미국 TV 프로그램",흥미진진
아웃랜더,다이애나 개벌든의 인기 판타지 로맨스 소설 시리즈를 각색한 서사 드라마. 18세기 스코틀랜드로 타임슬립한 2차대전 군 간호사와 스코틀랜드 청년의 로맨스가 펼쳐진다.,"TV 프로그램·판타지,TV 드라마·로맨스,TV 프로그램·정치,도서 원작의 TV 프로그램,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처,인기 로맨스","관능적,은밀한,흥미진진,로맨스"
내가 그녀를 만났을 때,소울메이트를 찾기 위한 테드의 기나긴 여정. 어른이 된 테드가 아이들에게 아빠와 엄마가 만난 이야기를 들려주며 회상하는 장면들로 이뤄진다.,"TV 프로그램·코미디·로맨스,시트콤,TV 프로그램·코미디,미국 TV 프로그램,인기 로맨스","감상적,푼수 캐릭터,로맨스"
에이전트 오브 쉴.드.,"마블 《어벤져스》의 필 콜슨 요원이 돌아왔다! 뉴욕 사건 이후 콜슨 요원을 중심으로 탄생한 지구 최강의 평화 유지 조직. 인류를 위협하는 이상한 사건들, 우리가 접수한다.","TV 프로그램·SF,TV 프로그램·만화 원작,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처",흥미진진
마인드헌터,단지 미치광이의 소행인가. 무차별 잔혹 범죄가 급증한 1970년대 말. FBI 행동과학부 요원들은 잇달아 발생한 강력 사건 해결을 위해 살인마들과 위험한 대화를 시작한다.,"TV 드라마·범죄,도서 원작의 TV 프로그램,TV 프로그램·미스터리,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램","등골 서늘,무서운 이야기"
루머의 루머의 루머,"친구의 비극적인 자살 후, 미스터리한 일들이 연이어 일어난다. 가슴 아픈 사건들의 중심에 서는 클레이 젠슨. 고등학생이 감당하기에는 너무 힘겨운 시간을 보낸다.","TV 드라마·범죄,도서 원작의 TV 프로그램,TV 프로그램·10대,TV 프로그램·미스터리,TV 드라마,미국 TV 프로그램","다크,긴장감 넘치는,풍부한 감정"
셀링 선셋,"LA 최고의 공인 중개 회사, 오펜하임 그룹의 엘리트가 다시 모였다. 최고급 주택과 화려한 삶을 파는 중개인들. 그들의 무기는 인맥, 모든 드라마가 거기에서 시작된다.","홈 & 가든·리얼리티·TV 프로그램,라이프스타일,리얼리티 TV,미국 TV 프로그램,버라이어티 예능,리얼리티, 버라이어티 & 토크쇼","다크,긴장감 넘치는,풍부한 감정"
Z 네이션,"치명적인 좀비 바이러스에서 살아남은 남자가 백신에 대한 키를 쥐고 있다고 믿고, 그들은 위험천만한 미국 횡단에 도전한다.","TV 프로그램·SF,TV 프로그램·코미디,TV 프로그램·호러,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처",색다른 이야기
하우스 오브 카드,미국 역사상 첫 여성 대통령에 취임한 클레어 언더우드. 전임 대통령이자 남편이었던 프랭크의 그늘에서 벗어날 수 있을까. 거대한 반대 세력이 그녀의 행보를 가로막는다.,"TV 프로그램·정치,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램",다크
섀도우 헌터스: 더 모탈 인스트루먼트,평범한 10대 소녀 클레리 프레이는 자신이 천사의 피를 가진 악마 사냥꾼의 혈통이라는 사실을 알게 되면서 충격에 휩싸인다.,"TV 프로그램·판타지,TV 프로그램·SF,도서 원작의 TV 프로그램,TV 프로그램·10대,TV 프로그램·호러,미국 TV 프로그램",다크
우리의 지구,"압도적인 스케일, 경이로운 영상미 그리고 전 인류를 향한 메시지. 우리 지구에 관한 가장 광대한 탐험을 만난다. 자연의 장관과 공존의 철학을 담은 대작 다큐멘터리.","과학 & 자연 다큐멘터리,다큐멘터리·자연 & 생태,가족이 함께 보기 좋은 TV,과학 & 자연 TV 프로그램,미국 TV 프로그램,다큐시리즈",감동
로스트 인 스페이스,지구보다 나은 삶을 향해 우주로 떠난 로빈슨 가족. 이주지로 향하던 도중 불시착하고 만다. 모든 것이 수상한 미지의 행성. 매 순간 새로운 위험에서 살아남아라!,"가족이 함께 보기 좋은 TV,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처,외계인·SF",긴장감 넘치는
메시아,예리한 CIA 요원이 한 남자를 주목한다. 신의 전령을 자처하며 사람들을 사로잡은 남자. 그의 숭배자가 늘어날수록 사회는 점점 혼란해진다. 실화가 아닌 허구의 이야기.,"TV 프로그램·정치,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램","도발,은밀한,긴장감 넘치는,풍부한 감정"
블랙 썸머,"좀비 대재앙이 세상을 뒤덮은 암흑의 시대. 인류는 절멸의 위기에 처하고, 얼마 안 되는 생존자들은 서로 힘을 모은다. 끝까지 살아남아 사랑하는 이들에게 돌아가기 위해.","TV 프로그램·스릴러,TV 드라마,TV 프로그램·호러,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처","다크,긴장감 넘치는"
디스인챈트,"정략결혼 따위, 내 인생에는 없다! 스스로 운명을 개척하고 싶은 빈 공주. 악마와 엘프를 친구 삼아 모험을 떠난다. 자아는 어디서 찾지? 일단 술 한잔 마시고 생각해볼까?","TV 프로그램·판타지,TV 프로그램·코미디,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처",위트
하이 스코어,"게임을 사랑한다면 놓쳐서는 안 될 다큐 시리즈. 비디오게임의 역사를 추적하고, 게임을 만든 혁신가들에게 통찰력 넘치는 이야기를 듣는다. 게임도 아는 만큼 보이는 법!","과학 & 자연 다큐멘터리,과학 & 자연 TV 프로그램,미국 TV 프로그램,다큐시리즈",위트
아메리칸 호러 스토리,이 에미상 수상 작품은 인간이 가지고 있는 사악한 근성을 탐구하는 동시에 인간이 느끼는 초자연적 두려움과 일상 속의 공포를 조명한다.,"TV 프로그램·호러,미국 TV 프로그램","불길한 기운,무서운 이야기"
뉴 걸,"이별 후 새 출발에 필요한 건? 새로운 집, 그리고 새로운 룸메이트! 남자 셋이 사는 집으로 이사 온 엉뚱한 매력의 여자. 아이 같이 순수하지만 어디로 튈지 모르는 그녀의 등장으로 네 사람의 다사다난한 일상이 시작된다.","시트콤,TV 프로그램·코미디,미국 TV 프로그램","위트,엉뚱 기발"
범죄의 재구성,유능한 형사소송 변호사이자 법학과 교수인 애널리스 키팅과 제자 5명은 복잡하게 얽힌 살인 사건에 점점 깊이 빠져든다.,"TV 드라마·범죄,사회 문제·TV 드라마,TV 프로그램·미스터리,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램",긴장감 넘치는
애로우,"DC 코믹스의 슈퍼히어로 '그린 애로우'가 주인공인 시리즈. 실종됐던 부잣집 아들이 딴사람으로 돌아왔다. 스캔들의 중심이던 청년은 이제, 활을 든 자경단원이 되었다. 그러니 악당들은 긴장하라. 곧 너의 심장으로 화살이 날아들 터이니.","TV 프로그램·만화 원작,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처",흥미진진
아이 좀비,좀비가 된 의대생은 인간성을 유지하기 위해 영안실에서 뇌를 먹어치우며 지내던 중 범죄를 해결하는 묘한 재능이 생겼음을 발견한다.,"TV 프로그램·만화 원작,TV 프로그램·미스터리,TV 드라마,TV 프로그램·코미디,TV 프로그램·호러,미국 TV 프로그램",엉뚱 기발
빌리언스,수단과 방법을 가리지 않고 이득을 취하는 억만장자 헤지펀드 매니저. 야심찬 지방 검사가 그에 대한 철저한 수사를 시작한다.,"TV 드라마,미국 TV 프로그램",엉뚱 기발
베터 콜 사울,"에미상 후보작 《브레이킹 배드》의 스핀 오프 시리즈로, 삼류 변호사 지미 맥길이 악덕 변호사 사울 굿맨으로 변하게 되는 과정을 그린다.","TV 드라마·범죄,TV 드라마,미국 TV 프로그램",색다른 이야기
저주받은 소녀,"위대한 마법사에게 검을 전해야 한다. 모두가 멀리했으나, 신비한 힘을 가진 소녀 니무에. 그녀가 동족을 구하기 위한 여정을 떠난다. 젊고 매력적인 기사 아서와 함께.","TV 프로그램·판타지,도서 원작의 TV 프로그램,TV 프로그램·10대,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처",폭력
나르코스: 멕시코,세상을 지배하려는 멕시코 마약왕. 누가 검은 야욕을 막을 것인가. 부패한 권력? 무너진 정의? 세상을 지키려는 신념으로 뭉친 미국 마약단속국 요원이 그를 뒤쫓는다.,"TV 드라마·범죄,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처","다크,흥미진진"
산타클라리타 다이어트,"부동산 중개업에 종사하는 평범한 부부. 어느 날부터 아내에게 극적인 변화가 일어나고, 평범했던 두 사람에게 이제 죽음과 파멸이 가득한 '즐거운' 나날이 펼쳐진다.","TV 프로그램·코미디,TV 프로그램·호러,미국 TV 프로그램","황당한 이야기,색다른 이야기"
센스8,어느 날 갑자기 서로의 감각과 감정을 공유하게 된 낯선 8명의 남녀. 《매트릭스》와 《바빌론 5》의 제작팀이 선보이는 본격 SF 시리즈.,"TV 드라마·범죄,TV 프로그램·SF,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램","현실 붕괴,은밀한,다크,긴장감 넘치는,풍부한 감정"
네버 해브 아이 에버,"최고로 힘든 한 해를 보냈다. 이제 보상을 좀 받아야겠지? 인도계 미국인 소녀 데비의 반란. 올해는 학교에서 제일 불우한 애에서, 부러운 애로 신분 상승할 테다! 응?","TV 프로그램·10대,TV 드라마,TV 프로그램·코미디,미국 TV 프로그램","엉뚱 기발,가슴 뭉클"
스타트렉: 디스커버리,"한 세기 만에 다시 나타난 클링온 제국. 연방 우주에 전운이 감돈다. 그 한가운데에 놓인 스타플릿 장교들, 불명예의 낙인을 씻어내고 평화를 되찾을 수 있을까.","TV 프로그램·SF,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처,외계인·SF",흥미진진
슈퍼걸,재난을 막기 위해 자신의 초능력과 정체를 드러낸 카라 댄버스. 슈퍼맨의 사촌이자 슈퍼걸로 알려진 그녀가 내셔널시티의 수호자로 나선다.,"TV 프로그램·SF,TV 프로그램·만화 원작,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처",흥미진진
로마 제국,"콤모두스, 카이사르, 칼리굴라. 로마 제국을 호령한, 하지만 피로 얼룩진 통치자들의 시대가 부활한다. 화려한 볼거리와 치밀한 고증을 결합한 역사 다큐멘터리 드라마.","다큐멘터리·역사,미국 TV 프로그램,다큐시리즈","도발,흥미진진"
스캔들,변호사지만 변호하지 않는다? 워싱턴 D.C.의 잘나가는 변호사들이 한데 모였다. 관심사는 소송이 아니라 스캔들. 누구든 의뢰하면 해결해준다. 심지어 대통령의 스캔들까지도.,"TV 드라마·범죄,TV 프로그램·정치,TV 드라마,미국 TV 프로그램","다크,긴장감 넘치는,흥미진진"
밀리언 달러 비치 하우스,"상류층에게만 허락된 꿈의 휴가지, 햄프턴스. 젊은 부동산 중개인들이 초호화 주택을 팔기 위해 치열한 경쟁을 펼친다. 무슨 수를 써도 좋다. 이 게임에 규칙은 없으니까.","홈 & 가든·리얼리티·TV 프로그램,라이프스타일,리얼리티 TV,미국 TV 프로그램,버라이어티 예능,리얼리티, 버라이어티 & 토크쇼","다크,긴장감 넘치는,흥미진진"
넥스트 인 패션,"아직은 무명, 그래도 재능만은 남부럽지 않다! 전 세계에서 모인 18인의 디자이너, 그들이 노리는 상금은 25만 달러. 승자는 차세대 패션의 선두 주자로 떠오를 것이다.","리얼리티 TV·컴퍼티션,리얼리티 TV,미국 TV 프로그램,버라이어티 예능,리얼리티, 버라이어티 & 토크쇼",기분 좋아지는 시간
글리,"애정 없는 결혼 생활과 열정 없는 교직 생활. 이 팍팍한 현실에서 윌 선생의 유일한 안식처는 노래다. 그래서 그가 설정한, 몹시 원대한 목표 하나. 해체 직전의 오합지졸 합창단을 초특급 스타 클럽으로 탈바꿈시키는 거야!","TV 프로그램·10대,TV 드라마,TV 프로그램·코미디,미국 TV 프로그램,음악 & 뮤지컬",위트
얼터드 카본,"250년 전에 죽음으로 봉인된 죄수. 그가 새로운 육체를 얻어 되살아난다. 이제 부활의 대가를 치를 순간. 비밀과 음모의 미궁 속에서, 기이한 살인 사건을 해결해야 한다.","TV 드라마·범죄,TV 프로그램·SF,도서 원작의 TV 프로그램,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처,사이버펑크","현실 붕괴,폭력,다크"
마블 아이언 피스트,"죽음에서 돌아온 남자, 모든 것을 빼앗긴 그를 기다리는 건 거대한 음모뿐이다. 누구도 믿을 수 없는 도시, 어둠과 싸우는 불꽃. 이것이 아이언 피스트의 숙명이다.","TV 드라마·범죄,TV 프로그램·만화 원작,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처","긴장감 넘치는,흥미진진"
Marvel 퍼니셔,"범죄자들의 손에 가족을 잃은 전직 해병. 그가 세상에 나왔다, 스스로 정의가 되어 악인을 응징하고자. 아무리 거대한 권력이 나서도, 그의 복수를 막을 자, 세상에 없다.","TV 프로그램·만화 원작,TV 프로그램·스릴러,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처","긴장감 넘치는,흥미진진"
위쳐,"세계적인 판타지 대작이 넷플릭스 시리즈로 다시 태어난다. 어둠과 위험의 세계, 진실은 어디에 있을까. 운명으로 묶인 그들. 위쳐와 마법사, 홀로 남은 공주의 싸움이 시작된다.","TV 프로그램·판타지,도서 원작의 TV 프로그램,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처",흥미진진
원헌드레드,"지구가 핵전쟁으로 황폐해지고 한 세기의 시간이 흐른 뒤, 우주 정거장에 살던 사람들 100명이 인류의 생존 가능성을 알아내기 위해 지구로 보내진다.","TV 프로그램·SF,TV 프로그램·정치,도서 원작의 TV 프로그램,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처",폭력
플래시,혼수상태에서 깨어난 후 놀라운 능력을 갖게 된 과학수사 전문가가 도시를 위협하는 세력과 맞서 싸운다는 내용의 라이브 액션 슈퍼히어로물.,"TV 프로그램·SF,TV 프로그램·만화 원작,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처","아드레날린 폭발,흥미진진"
설국열차,"얼어붙은 지구, 살아남으려면 끝없이 달려야 한다. 마지막 인류를 싣고 선로를 따라 순환하는 열차. 조금만 미끄러져도 파멸이 다가온다. 그래도 혁명을 포기할 수는 없다.","TV 드라마·범죄,TV 프로그램·SF,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처,사이버펑크","은밀한,다크"
릭 앤 모티,술에 절어 사는 천재 과학자 릭은 투정이 심한 10대 손자 모티를 데리고 외계와 대체 현실로 아슬아슬한 모험을 떠난다.,"TV 프로그램·SF,시트콤,TV 프로그램·코미디,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처","황당한 이야기,엉뚱 기발"
